"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Cond","Foundation","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Functional","Fireplaces","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude","Log_Sale_Price","dist_HS","dist_MS","dist_PreSch","dist_ES_Sawyer","dist_ES_Mitchell","dist_ES_Meeker","dist_ES_Fellows","dist_ES_Edwards"
"199","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Good",1936,1980,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","CBlock","Fair","No","Rec",6,"Unf",0,252,528,"GasA","Good","Y","SBrkr",548,492,1040,0,0,1,0,2,1,5,"Typ",0,"Detchd","Fin",2,624,"Typical","Partial_Pavement",306,0,32,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",123900,-93.623483,42.031556,5.09307130637606,1378.09705423175,4441.5221588581,2120.64394861682,4438.1503464457,4952.33983158822,1309.51508902352,1307.61432915596,5424.74429049889
"200","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average",1930,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","BrkTil","Typical","No","LwQ",4,"Unf",0,480,928,"GasA","Typical","Y","FuseF",928,608,1536,0,0,2,0,4,1,7,"Typ",1,"Detchd","Unf",2,480,"Typical","Paved",0,10,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2010,"WD ","Normal",138400,-93.621482,42.031337,5.14113609012074,1517.79870674955,4578.90173353633,2119.69109220341,4604.7801588121,4869.87414738247,1241.4420671896,1386.97268526614,5573.42911119883
"201","One_Story_1945_and_Older","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Average",1923,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","BrkTil","Fair","No","ALQ",1,"Unf",0,164,1124,"GasA","Typical","Y","SBrkr",1068,0,1068,1,0,1,0,2,1,5,"Typ",1,"Detchd","Unf",1,288,"Typical","Paved",0,0,128,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",109500,-93.620409,42.032302,5.03941411917614,1523.2074129499,4705.87738441909,2004.42753129332,4687.98537386839,4941.2951373891,1104.80872921803,1328.59293523047,5692.08694597949
"202","Two_Story_1945_and_Older","Residential_Medium_Density",50,10300,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Old_Town","RRAn","Feedr","OneFam","Two_Story","Above_Average",1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"Typical","BrkTil","Typical","No","Unf",7,"Unf",0,576,576,"GasA","Good","Y","SBrkr",902,808,1710,0,0,2,0,3,1,9,"Typ",0,"Detchd","Unf",2,480,"Typical","Paved",12,11,64,0,0,0,"No_Pool","Good_Privacy","None",0,4,2010,"WD ","Normal",140000,-93.62338,42.027986,5.14612803567824,1682.10388843384,4283.67968198,2510.57975832549,4487.69614994757,4582.86730967322,1644.4126883132,1693.93652878288,5315.11072732013
"203","One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",57,8094,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average",1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Fair","CBlock","Typical","No","Unf",7,"Unf",0,888,888,"GasA","Excellent","Y","SBrkr",888,1074,1962,0,0,1,1,4,1,9,"Typ",1,"Detchd","Unf",2,572,"Typical","Paved",160,0,364,0,0,0,"No_Pool","Good_Privacy","None",0,6,2010,"WD ","Normal",149500,-93.621674,42.028888,5.17464119266045,1694.93098959208,4452.40965258709,2392.41678618834,4614.02275336031,4621.00928181533,1492.40922133887,1636.1511570739,5477.88576749343
"204","Two_Story_1945_and_Older","Residential_Medium_Density",60,12900,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Very_Good",1912,2009,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","PConc","Typical","No","Unf",7,"Unf",0,780,780,"GasA","Excellent","Y","SBrkr",780,780,1560,0,0,1,1,3,1,7,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",344,0,0,0,168,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",159900,-93.621835,42.028875,5.20384846374623,1687.01647313227,4439.57210888351,2395.30454294676,4600.9847315599,4624.59778239954,1499.26871186826,1633.28728141248,5464.68282195218
"205","Two_Story_1945_and_Older","Residential_Medium_Density",52,3068,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Very_Good",1920,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","BrkTil","Typical","No","Unf",7,"Unf",0,662,662,"GasA","Excellent","Y","SBrkr",662,662,1324,0,1,1,0,3,1,6,"Typ",0,"Detchd","Unf",1,180,"Typical","Paved",0,0,112,0,0,0,"No_Pool","Good_Privacy","None",0,2,2010,"WD ","Normal",122000,-93.621632,42.026914,5.08635983067475,1864.7371325072,4375.52134181425,2610.68882299701,4649.22814812301,4416.19612409442,1693.71636385207,1846.54590260241,5425.50056990503
"206","Duplex_All_Styles_and_Ages","Residential_Medium_Density",110,8472,"Grvl","No_Alley_Access","Moderately_Irregular","Bnk","AllPub","Corner","Mod","Iowa_DOT_and_Rail_Road","RRNn","Norm","Duplex","One_Story","Average",1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","CBlock","Typical","Gd","LwQ",4,"GLQ",712,0,816,"GasA","Typical","N","SBrkr",816,0,816,1,0,1,0,2,1,5,"Typ",0,"CarPort","Unf",2,516,"Typical","Paved",106,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",110000,-93.629495,42.020693,5.04139268515823,2216.85983146634,3553.15030389166,3412.16741074483,4199.5721581667,4120.21037822703,2599.00922820583,2464.18831687072,4660.06454815471
"207","Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",70,5600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","TwoFmCon","Two_Story","Average",1930,1950,"Hip","CompShg","VinylSd","Wd Shng","None",0,"Fair","Slab","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Fair","N","SBrkr",372,720,1092,0,0,2,0,3,2,7,"Mod",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","Othr",3500,7,2010,"WD ","Normal",55000,-93.626876,42.024141,4.74036268949424,1915.18618881161,3864.93080006442,2986.72699596354,4290.06468087673,4329.81750908653,2158.30007677461,2079.69551218045,4935.50980153108
"208","Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",76,7630,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Feedr","Norm","TwoFmCon","Two_Story","Excellent",1900,1996,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","BrkTil","Typical","No","Unf",7,"Unf",0,360,360,"GasA","Good","Y","SBrkr",1032,780,1812,0,0,2,0,4,2,8,"Typ",1,"Detchd","Unf",2,672,"Typical","Dirt_Gravel",344,0,40,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2010,"WD ","Normal",140000,-93.620386,42.026741,5.14612803567824,1944.71974178371,4466.03555884049,2622.05216329942,4754.03261256587,4359.58328724817,1677.55888533005,1896.86864620655,5521.30565499917
"209","Two_Story_1945_and_Older","Residential_Low_Density",0,24090,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","Two_Story","Good",1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Good","CBlock","Typical","Mn","Unf",7,"Unf",0,1032,1032,"GasA","Excellent","Y","SBrkr",1207,1196,2403,0,0,2,0,4,1,10,"Typ",2,"Attchd","Unf",1,349,"Typical","Paved",56,0,318,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"COD","Normal",244400,-93.656231,42.033454,5.38810120157052,1862.33696654894,2554.70207710019,3629.97056204132,1723.41911260051,6625.50120195098,3576.09969680127,2552.0913436282,3135.39027456173
"210","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,15263,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Feedr","Norm","OneFam","One_Story","Average",1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",90,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,656,1422,"GasA","Good","Y","SBrkr",1675,0,1675,0,0,2,0,3,1,8,"Typ",2,"Attchd","Unf",1,365,"Typical","Paved",0,132,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",173000,-93.655538,42.032432,5.2380461031288,1859.25063013434,2485.71168157072,3641.7360620082,1787.52382028157,6503.67411073604,3549.71810316808,2549.36449115343,3109.29044101507
"211","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",72,10632,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","One_and_Half_Fin","Fair",1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","BrkTil","Fair","No","Unf",7,"Unf",0,689,689,"GasA","Good","N","SBrkr",725,499,1224,0,0,1,1,3,1,6,"Mod",0,"Detchd","Unf",1,180,"Fair","Dirt_Gravel",0,0,248,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"COD","Normal",107500,-93.658265,42.028256,5.03140846425162,2293.86219025628,1972.40516185129,4092.88382334556,1676.86820859388,6343.45449331837,3912.24396259635,2977.40212265872,2657.93772757908
"212","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",60,9900,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","TwoFmCon","One_and_Half_Fin","Below_Average",1915,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Fair","BrkTil","Typical","No","Rec",6,"Unf",0,186,1212,"GasA","Typical","N","SBrkr",1212,180,1392,1,0,1,0,3,1,6,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,0,168,0,0,0,"No_Pool","No_Fence","None",0,2,2010,"ConLD","Normal",100000,-93.656924,42.026752,5,2308.03021670263,1902.07272642824,4109.17049166649,1845.94741224018,6149.46579709744,3875.22999794388,2982.21105111861,2669.4256484096
"213","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",65,6001,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Mod","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","One_and_Half_Fin","Average",1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","CBlock","Typical","No","LwQ",4,"Unf",0,232,600,"GasA","Excellent","N","SBrkr",600,319,919,0,0,1,0,3,1,5,"Typ",0,"Detchd","Unf",1,231,"Typical","Paved",0,0,45,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2010,"WD ","Normal",95000,-93.658081,42.02616,4.97772360528885,2423.69689340708,1791.07867337507,4224.91432446873,1790.89111914629,6178.95433553673,3989.61926915258,3098.29904124682,2554.02558329464
"214","Two_Story_1945_and_Older","C_all",0,6449,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","Two_Story","Very_Poor",1907,1950,"Gambrel","CompShg","Wd Sdng","Stucco","None",0,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,634,707,"GasW","Typical","N","SBrkr",942,942,1884,0,0,1,1,4,1,7,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,0,239,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Abnorml",93369,-93.657573,42.025255,4.97020270745409,2458.1074378142,1739.68579849019,4257.73360289384,1877.4438395245,6082.03377717973,3994.94188522393,3126.68171504497,2546.54068404421
"215","Two_Family_conversion_All_Styles_and_Ages","Residential_High_Density",60,6048,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","South_and_West_of_Iowa_State_University","Artery","Norm","TwoFmCon","One_and_Half_Fin","Good",1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","BrkTil","Typical","Mn","LwQ",4,"Unf",0,120,856,"GasA","Good","Y","SBrkr",936,744,1680,1,0,2,0,2,2,7,"Typ",1,"Detchd","Unf",2,450,"Fair","Partial_Pavement",56,144,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"COD","Normal",114900,-93.655849,42.022825,5.06032002868829,2551.55452506403,1653.03908308507,4336.98668067554,2144.4777724342,5800.63458604848,3998.21485216253,3198.54075178342,2577.7714818707
"216","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",54,6342,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","OneFam","One_and_Half_Fin","Very_Good",1875,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","CBlock","Typical","No","Unf",7,"Unf",0,780,780,"GasA","Good","N","SBrkr",780,240,1020,0,0,1,0,2,1,6,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",0,0,176,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",94000,-93.672036,42.034451,4.9731278535997,3080.85221699057,2340.43929825557,4755.02679987777,420.340920469513,7656.12055883414,4837.00634247961,3753.88725391914,2385.49426992327
"217","Duplex_All_Styles_and_Ages","Residential_Low_Density",72,10773,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","One_Story","Fair",1967,1967,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",72,"Fair","CBlock","Typical","No","ALQ",1,"Unf",0,1128,1832,"GasA","Typical","N","SBrkr",1832,0,1832,2,0,2,0,4,2,8,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Paved",0,58,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",136000,-93.671021,42.033386,5.13353890837022,3025.81593428442,2221.30573419669,4723.08852176612,503.119776030497,7515.77887411109,4774.02146126041,3704.46130482289,2322.91948666165
"218","Duplex_All_Styles_and_Ages","Residential_Low_Density",72,10778,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","One_Story","Average",1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,1768,1768,"GasA","Typical","N","SBrkr",1768,0,1768,0,0,2,0,4,2,8,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",136500,-93.671076,42.033387,5.13513265137678,3030.19546265593,2221.36921351991,4727.21660002547,498.589506077654,7519.35319605823,4778.47466173087,3708.79140399825,2320.6903359912
"219","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",75,11625,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","TwoFmCon","One_Story","Below_Average",1965,1965,"Hip","CompShg","Plywood","HdBoard","None",0,"Typical","PConc","Typical","Mn","BLQ",2,"Unf",0,198,1039,"GasA","Excellent","Y","SBrkr",1039,0,1039,1,0,1,1,3,1,6,"Typ",0,"Attchd","Unf",2,504,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",131500,-93.673401,42.033008,5.11892575282578,3226.90844205265,2185.79241599402,4920.52701579532,318.991273765687,7642.15389775003,4975.17233167861,3905.13779416384,2190.99985452627
"220","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11341,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Above_Average",1957,1996,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",180,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,90,1392,"GasA","Typical","Y","SBrkr",1392,0,1392,1,0,1,1,3,1,5,"Mod",1,"Detchd","Unf",2,528,"Typical","Paved",0,0,0,0,95,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",121500,-93.672381,42.03237,5.08457627793433,3163.76934492025,2109.84474927829,4871.61652852784,423.295719589412,7531.94250960845,4905.85155534928,3845.1035872227,2168.54085014426
"221","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8521,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","OneFam","One_Story","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,70,912,"GasA","Typical","Y","SBrkr",912,0,912,0,0,1,0,3,1,5,"Typ",1,"Detchd","Unf",1,336,"Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2010,"WD ","Normal",125000,-93.678141,42.029867,5.09691001300806,3700.46113816274,1914.147588167,5420.5217510386,457.99369424165,7749.09717177585,5430.87607537661,4385.01205823268,1712.44485483829
"222","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8246,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Very_Good",1968,2001,"Gable","CompShg","Plywood","Plywood","None",0,"Good","CBlock","Typical","Mn","Rec",6,"ALQ",668,204,1060,"GasA","Excellent","Y","SBrkr",1060,0,1060,1,0,1,0,3,1,6,"Typ",1,"Attchd","Unf",1,270,"Typical","Paved",406,90,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2010,"WD ","Normal",154000,-93.676659,42.03069,5.18752072083646,3556.01131257729,1970.9229011781,5270.96152800716,359.249196724733,7701.63031028555,5290.86256861736,4239.41866671005,1843.06248229763
"223","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,7800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Good",1966,2008,"Hip","CompShg","HdBoard","HdBoard","BrkFace",47,"Typical","CBlock","Typical","Mn","BLQ",2,"Rec",474,150,864,"GasA","Excellent","Y","SBrkr",892,0,892,1,0,1,0,3,1,5,"Typ",0,"Detchd","Unf",1,416,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",137900,-93.677992,42.029924,5.13956426617585,3686.78638193175,1916.63507643443,5406.67628422308,449.509141782236,7742.56953112931,5417.42559408699,4371.29101105493,1722.73194237819
"224","Two_Story_1946_and_Newer","Residential_Low_Density",80,9364,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","OneFam","Two_Story","Good",1969,1969,"Gable","CompShg","HdBoard","HdBoard","Stone",143,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,292,663,"GasA","Typical","Y","SBrkr",663,689,1352,0,0,1,1,4,1,7,"Typ",0,"Attchd","Fin",1,299,"Typical","Paved",379,36,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2010,"WD ","Normal",158000,-93.676654,42.029731,5.19865708695442,3588.51551047488,1866.92518869221,5315.62810857372,465.672645893628,7639.5109638548,5314.8973431995,4274.21207318094,1745.53618306432
"225","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,7832,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average",1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","No","GLQ",3,"Unf",0,89,864,"GasA","Excellent","Y","SBrkr",864,0,864,1,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",1,280,"Typical","Paved",226,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",137250,-93.676674,42.030519,5.13751235312213,3562.84822841183,1952.65414095705,5279.99019886533,378.096993974316,7691.55083242513,5296.27955477841,4246.69083174981,1825.07682779077
"226","Duplex_All_Styles_and_Ages","Residential_Low_Density",0,7424,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","SFoyer","Average",1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","CBlock","Typical","Av","GLQ",3,"Unf",0,0,1319,"GasA","Typical","Y","SBrkr",1373,0,1373,1,0,1,0,3,1,5,"Typ",2,"Attchd","Fin",2,591,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",160250,-93.671511,42.031187,5.20479803819086,3133.76749105065,1976.42229606092,4862.1414158786,549.889062791148,7393.98414893675,4863.58237061232,3819.18210596883,2093.85595392867
"227","Two_Story_1946_and_Newer","Residential_Low_Density",86,11227,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","Two_Story","Average",1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"Good","CBlock","Good","No","Rec",6,"ALQ",453,0,720,"GasA","Excellent","Y","SBrkr",720,720,1440,0,0,1,1,4,1,7,"Typ",2,"Attchd","Unf",2,480,"Typical","Paved",192,38,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2010,"WD ","Normal",163000,-93.673565,42.03136,5.21218760440396,3289.56374910871,2004.15774210356,5007.33160657633,404.887969840771,7540.26430101814,5024.9301208236,3973.1680407691,2022.54740117702
"228","Two_Story_1946_and_Newer","Residential_Low_Density",0,11616,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","OneFam","Two_Story","Average",1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",328,"Typical","CBlock","Typical","Mn","Rec",6,"Unf",0,234,672,"GasA","Typical","Y","SBrkr",672,714,1386,0,0,2,1,3,1,6,"Typ",1,"Attchd","Fin",2,440,"Typical","Paved",335,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,4,2010,"WD ","Abnorml",158900,-93.672523,42.03128,5.20112389720738,3210.07134514001,1989.162962739,4933.10004915929,475.772662909894,7466.45249109899,4942.80626897846,3894.58928798703,2057.99603769525
"229","Two_Story_1946_and_Newer","Residential_Low_Density",80,14000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Mod","Clear_Creek","Norm","Norm","OneFam","Two_Story","Average",1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,105,1306,"GasA","Excellent","Y","SBrkr",1306,954,2260,1,0,2,1,3,1,7,"Typ",0,"Attchd","RFn",2,533,"Typical","Paved",296,44,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",328000,-93.670503,42.030082,5.51587384371168,3096.94570103203,1854.62269225705,4843.14543489969,689.49625296848,7252.74842099652,4812.35658666244,3785.17903159681,2041.35173249009
"230","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,20062,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","Inside","Mod","Clear_Creek","Norm","Norm","OneFam","One_Story","Good",1977,2001,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","CBlock","Typical","Gd","ALQ",1,"Unf",0,328,1420,"GasA","Good","Y","SBrkr",1483,0,1483,1,0,1,1,1,1,4,"Typ",2,"Attchd","RFn",2,690,"Typical","Paved",496,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",270000,-93.670114,42.03009,5.43136376415899,3066.63512975106,1856.97808675479,4814.25991397673,714.556886255527,7227.83634129468,4781.03414951476,3755.03576022123,2061.6284767629
"231","One_Story_1945_and_Older","Residential_Low_Density",94,9259,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","OneFam","One_Story","Below_Average",1927,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","BrkTil","Typical","No","Unf",7,"Unf",0,660,660,"GasA","Typical","N","SBrkr",756,0,756,0,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",2,440,"Typical","Dirt_Gravel",80,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",85000,-93.663619,42.03387,4.92941892571429,2421.45973836816,2362.73471327232,4144.71471700315,1111.83677115663,7091.90493651373,4162.70165802825,3104.6219220941,2728.40808661825
