X,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Log_Sale_Price,dist_HS,dist_MS,dist_PreSch,dist_ES_Sawyer,dist_ES_Mitchell,dist_ES_Meeker,dist_ES_Fellows,dist_ES_Edwards,Neighborhood_Abbr,"Developed, Open Space 300m","Developed, Low Intensity 300m","Developed, Medium Intensity 300m","Developed, High Intensity 300m",Deciduous Forest 300m,Mixed Forest 300m,Pasture/Hay 300m,Woody Wetlands 300m,Cultivated Crops 300m,Open Water 300m,Grassland/Herbaceous 300m,Emergent Herbaceous Wetlands 300m,Barren Land 300m,Evergreen Forest 300m,Shrub/Scrub 300m,geometry...99,Open Water 600m,"Developed, Open Space 600m","Developed, Low Intensity 600m","Developed, Medium Intensity 600m","Developed, High Intensity 600m",Deciduous Forest 600m,Mixed Forest 600m,Pasture/Hay 600m,Cultivated Crops 600m,Woody Wetlands 600m,Emergent Herbaceous Wetlands 600m,Grassland/Herbaceous 600m,Barren Land 600m,Evergreen Forest 600m,Shrub/Scrub 600m,geometry...115,Open Water 1000m,"Developed, Open Space 1000m","Developed, Low Intensity 1000m","Developed, Medium Intensity 1000m","Developed, High Intensity 1000m",Deciduous Forest 1000m,Mixed Forest 1000m,Grassland/Herbaceous 1000m,Pasture/Hay 1000m,Cultivated Crops 1000m,Woody Wetlands 1000m,Emergent Herbaceous Wetlands 1000m,Barren Land 1000m,Evergreen Forest 1000m,Shrub/Scrub 1000m,geometry...131
1042,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1890,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,422,Typical,CBlock,Typical,No,LwQ,4,Unf,0,0,483,GasA,Good,Y,SBrkr,483,504,987,0,0,1,1,2,1,5,Typ,0,Detchd,Unf,1,352,Typical,Paved,411,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,100500,5.00216606175651,1446.96597050808,5595.01111285735,716.613056246583,4569.63127002271,7142.45254836606,1572.12284174222,968.875985399523,6269.15385501739,Briardale,0.03361344537815126,0.4005602240896359,0.5126050420168067,0.05322128851540616,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.627114, 42.051479)",0,0.07595870206489676,0.4196165191740413,0.3325958702064897,0.17182890855457228,0,0,0,0,0,0,0,0,0,0,"c(-93.627114, 42.051479)",8.123476848090983e-4,0.16815597075548336,0.4245870565935554,0.27159490928784186,0.08258868128892499,0.005686433793663688,0.0029786081776333605,0.008665041971297048,0.004061738424045491,0.015976171134578932,0.013268345518548606,0.0016246953696181965,0,0,0,"c(-93.627114, 42.051479)"
1043,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1869,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127,Typical,CBlock,Typical,No,Rec,6,Unf,0,162,483,GasA,Typical,Y,SBrkr,483,504,987,0,0,1,1,2,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,106000,5.02530586526477,1452.66789129831,5543.95417942778,926.89958372522506,4438.06159390104,7293.24861081385,1775.2425769492,1067.20217542331,6183.76598402256,Briardale,0.08310249307479224,0.5013850415512465,0.3988919667590028,0.01662049861495845,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.629462, 42.052332)",0,0.15390279823269515,0.47790868924889546,0.29455081001472755,0.07363770250368189,0,0,0,0,0,0,0,0,0,0,"c(-93.629462, 42.052332)",0,0.1739366025467353,0.4158764562449201,0.29720942833920344,0.08398807911135193,0,0,0.0135464643727987,8.12787862367922e-4,0.011108100785694934,0.003522080736927662,0,0,0,0,"c(-93.629462, 42.052332)"
1044,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,Typical,CBlock,Typical,No,ALQ,1,Unf,0,96,483,GasA,Typical,Y,SBrkr,483,504,987,0,0,1,1,2,1,4,Typ,0,Detchd,Unf,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,COD,Abnorml,85400,4.93145787068901,1445.85153389122,5583.02282432408,764.431832383483,4539.23344050812,7177.03523098638,1618.54191573535,988.502663451534,6249.41273956173,Briardale,0.04143646408839779,0.43370165745856354,0.49171270718232046,0.03314917127071823,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.62765, 42.051678)",0,0.09211495946941783,0.4340456890198968,0.32056005895357403,0.15327929255711129,0,0,0,0,0,0,0,0,0,0,"c(-93.62765, 42.051678)",0,0.17133532771280935,0.4242589067174327,0.27685613271688875,0.08294805548001088,0.003263530051672559,0.002991569214033179,0.008974707642099537,0.0035354908893119393,0.015773728583084037,0.009790590155017678,2.719608376393799e-4,0,0,0,"c(-93.62765, 42.051678)"
1045,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Fair,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604,Typical,CBlock,Typical,No,ALQ,1,Unf,0,125,483,GasA,Typical,Y,SBrkr,483,504,987,0,0,1,1,2,1,5,Typ,0,Detchd,Unf,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,89500,4.95182303531591,1459.69484533919,5602.06534975604,737.092504333064,4565.05549674332,7169.39765779252,1600.07554310477,990.837167979054,6271.62562802705,Briardale,0.03611111111111111,0.41388888888888886,0.5055555555555555,0.044444444444444446,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.627309, 42.051687)",0,0.08957415565345081,0.4221732745961821,0.32599118942731276,0.16226138032305434,0,0,0,0,0,0,0,0,0,0,"c(-93.627309, 42.051687)",8.154389779831476e-4,0.16933949442783364,0.42239739059527043,0.27398749660233757,0.08290296276162,0.0046208208752378365,0.002989942919271541,0.008698015765153574,0.004077194889915738,0.015765153574340853,0.012503397662408263,0.0019026909486273443,0,0,0,"c(-93.627309, 42.051687)"
1046,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356,Typical,CBlock,Typical,No,Rec,6,Unf,0,280,630,GasA,Typical,Y,SBrkr,630,672,1302,0,0,2,1,3,1,6,Typ,0,Detchd,Unf,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,111750,5.04824753180397,1383.75966886067,5487.58020831095,908.123758686626,4406.68389661998,7221.37370469205,1721.05719973777,992.414260358565,6136.61930409141,Briardale,0.06983240223463687,0.4776536312849162,0.43575418994413406,0.01675977653631285,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.629425, 42.051659)",0,0.13210332103321032,0.4915129151291513,0.2996309963099631,0.07675276752767528,0,0,0,0,0,0,0,0,0,0,"c(-93.629425, 42.051659)",0,0.16639522258414766,0.4201954397394137,0.3007600434310532,0.08740499457111835,0,0,0.013029315960912053,0,0.011129207383279044,0.0010857763300760044,0,0,0,0,"c(-93.629425, 42.051659)"
1047,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,4043,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,One_Story,Above_Average,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,510,1069,GasA,Typical,Y,SBrkr,1069,0,1069,0,0,2,0,2,1,4,Typ,0,Attchd,RFn,2,440,Typical,Paved,0,55,0,0,200,0,No_Pool,No_Fence,None,0,10,2008,COD,Abnorml,140000,5.14612803567824,1299.97328380476,5464.9262464426,714.105662465681,4492.58663277643,6988.84380502212,1462.75369522805,804.084385048055,6157.51229390795,Northpark_,0.027777777777777776,0.4166666666666667,0.49722222222222223,0.058333333333333334,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.627234, 42.050001)",0,0.08302718589272594,0.39015429831006615,0.34459955914768553,0.18221895664952242,0,0,0,0,0,0,0,0,0,0,"c(-93.627234, 42.050001)",0,0.16037991858887382,0.4388059701492537,0.28493894165535955,0.08466757123473541,0.004070556309362279,0.0024423337856173677,0.009497964721845319,0.001085481682496608,0.013568521031207599,5.42740841248304e-4,0,0,0,0,"c(-93.627234, 42.050001)"
1048,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,CBlock,Typical,No,ALQ,1,LwQ,294,275,855,GasA,Good,Y,SBrkr,855,601,1456,0,0,2,1,4,1,7,Typ,0,Attchd,RFn,2,460,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,143000,5.15533603746506,1419.49635663195,5590.12664489738,612.172896531536,4617.41310196058,7029.78368027842,1443.54906388879,893.246310781596,6285.291420802,Northpark_,0.022284122562674095,0.31197771587743733,0.4958217270194986,0.16991643454038996,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.625986, 42.05068)",0,0.057692307692307696,0.36538461538461536,0.3720414201183432,0.20488165680473372,0,0,0,0,0,0,0,0,0,0,"c(-93.625986, 42.05068)",0.0013550135501355014,0.16016260162601625,0.43089430894308944,0.26883468834688345,0.08265582655826559,0.00894308943089431,0.002981029810298103,0.005149051490514906,0.0040650406504065045,0.014634146341463415,0.01869918699186992,0.0016260162601626016,0,0,0,"c(-93.625986, 42.05068)"
1049,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2529,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Above_Average,1977,1977,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,677,1055,GasA,Fair,Y,SBrkr,1055,0,1055,0,0,2,0,2,1,4,Typ,0,Attchd,Unf,2,440,Typical,Paved,0,38,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,148500,5.17172645365323,1387.21639874918,5563.00607403711,598.962591229125,4609.06071607112,6981.42180069336,1401.26403325547,849.436392195502,6265.00362933668,Northpark_,0.027700831024930747,0.3074792243767313,0.48476454293628807,0.18005540166204986,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.625848, 42.050257)",0,0.058953574060427415,0.3588798820928519,0.3750921149594694,0.20707442888725128,0,0,0,0,0,0,0,0,0,0,"c(-93.625848, 42.050257)",0.0010872519706441968,0.15656428377276435,0.43734710519162817,0.2701821147050829,0.08290296276162,0.008969828757814623,0.002989942919271541,0.0051644468605599346,0.0038053818972546886,0.014677901603696657,0.015493340581679805,8.154389779831476e-4,0,0,0,"c(-93.625848, 42.050257)"
1050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9477,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65,Typical,CBlock,Typical,No,Rec,6,Unf,0,524,864,GasA,Typical,Y,SBrkr,892,0,892,0,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Normal,110000,5.04139268515823,1194.6759710224,5379.80312241398,682.396083420526,4483.89741469602,6805.62974372251,1303.34098666478,641.646531642482,6100.25329455483,North_Ames,0.03333333333333333,0.4444444444444444,0.42777777777777776,0.09444444444444444,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.62649, 42.04845)",0,0.07584683357879234,0.3851251840942563,0.36671575846833576,0.1723122238586156,0,0,0,0,0,0,0,0,0,0,"c(-93.62649, 42.04845)",0,0.12883102793599133,0.4618931380526173,0.2940059669107676,0.0876050989964741,0.0043395714673176026,0.001898562516951451,0.009764035801464606,5.424464334147003e-4,0.011120151885001357,0,0,0,0,0,"c(-93.62649, 42.04845)"
1051,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,96,12444,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426,Typical,PConc,Typical,Av,GLQ,3,Unf,0,596,1932,GasA,Excellent,Y,SBrkr,1932,0,1932,1,0,2,0,2,1,7,Typ,1,Attchd,Fin,3,774,Typical,Paved,0,66,0,304,0,0,No_Pool,No_Fence,None,0,11,2008,New,Partial,394617,5.59617579061501,3112.52604883324,5508.72287446116,3577.86541087645,3475.13724184516,9307.75016674127,4365.92140983865,3328.89405263283,5630.61004593439,Northridge,0.0700280112044818,0.21008403361344538,0.1792717086834734,0.008403361344537815,0.0028011204481792717,0.0028011204481792717,0.01680672268907563,0,0.5098039215686274,0,0,0,0,0,NA,"c(-93.658873, 42.062046)",0,0.07549962990377498,0.1376757957068838,0.13323464100666174,0.005921539600296077,0.04811250925240563,0.014803849000740192,0.01776461880088823,0.5536639526276832,0.0029607698001480384,0.010362694300518135,0,0,0,0,"c(-93.658873, 42.062046)",0,0.07212581344902386,0.10574837310195227,0.10330802603036876,0.014642082429501085,0.07239696312364426,0.0254880694143167,0.0016268980477223427,0.02467462039045553,0.5075921908893709,0.06399132321041215,0.008405639913232104,0,0,0,"c(-93.658873, 42.062046)"
1052,Two_Story_1946_and_Newer,Residential_Low_Density,96,12474,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272,Typical,PConc,Typical,Av,GLQ,3,Unf,0,402,1682,GasA,Excellent,Y,SBrkr,1742,590,2332,1,0,2,1,3,1,9,Typ,1,BuiltIn,Fin,3,846,Typical,Paved,196,134,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,New,Partial,426000,5.62940959910272,3145.03862290604,5667.51184195093,3512.10517587476,3654.15673869883,9360.01594873406,4333.48801893163,3323.04949753779,5806.6350821567,Northridge,0.07242339832869081,0.20055710306406685,0.15041782729805014,0.005571030640668524,0,0,0.011142061281337047,0,0.5598885793871866,0,0,0,0,0,NA,"c(-93.6573126, 42.0632692)",0,0.06794682422451995,0.1277695716395864,0.12998522895125553,0.0051698670605613,0.029542097488921712,0.003692762186115214,0.025110782865583457,0.6107828655834564,0,0,0,0,0,0,"c(-93.6573126, 42.0632692)",0,0.09273318872017354,0.10059652928416486,0.10086767895878525,0.016811279826464208,0.05151843817787419,0.019251626898047724,0.0016268980477223427,0.027386117136659435,0.540943600867679,0.0398590021691974,0.008405639913232104,0,0,0,"c(-93.6573126, 42.0632692)"
1053,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,114,14803,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,PosN,OneFam,One_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816,Typical,PConc,Typical,Av,GLQ,3,Unf,0,442,2078,GasA,Excellent,Y,SBrkr,2084,0,2084,1,0,2,0,2,1,7,Typ,1,Attchd,Fin,3,1220,Typical,Paved,188,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,New,Partial,385000,5.5854607295085,2939.69275396148,5737.26339918742,3179.36307168614,3815.99461839314,9171.90545718649,4032.20502907136,3058.44758161421,5946.45444294146,Northridge,0.11602209944751381,0.14917127071823205,0.13259668508287292,0.0055248618784530384,0,0,0,0,0.5966850828729282,0,0,0,0,0,NA,"c(-93.652941, 42.063129)",0,0.08376193975018369,0.14768552534900808,0.16752387950036737,0.0213078618662748,0,0,0.00440852314474651,0.5753122703894196,0,0,0,0,0,0,"c(-93.652941, 42.063129)",0,0.10833559598153679,0.1341297855009503,0.1463480857996199,0.021992940537605213,0.020635351615530817,0.009231604670105892,0,0.03964159652457236,0.5177844148791746,0.0013575889220743959,2.7151778441487917e-4,2.7151778441487917e-4,0,0,"c(-93.652941, 42.063129)"
1054,Two_Story_1946_and_Newer,Residential_Low_Density,67,14948,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268,Typical,PConc,Typical,Av,GLQ,3,Unf,0,122,1452,GasA,Excellent,Y,SBrkr,1476,1237,2713,1,0,2,1,3,1,11,Typ,1,Attchd,Fin,3,858,Typical,Paved,126,66,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,New,Partial,446261,5.64958893428646,2911.92432665538,5719.72436019475,3154.62421124804,3805.23262193712,9144.21766258345,4005.47958249681,3030.69519337296,5933.5931297443,Northridge,0.125,0.1527777777777778,0.15,0.005555555555555556,0,0,0,0,0.5666666666666667,0,0,0,0,0,NA,"c(-93.652744, 42.062925)",0,0.08634686346863468,0.15055350553505534,0.17785977859778598,0.024354243542435424,0,0,0.002952029520295203,0.5579335793357934,0,0,0,0,0,0,"c(-93.652744, 42.062925)",0,0.10573525414514814,0.14052731720576245,0.1486817069855939,0.022288665398206033,0.019026909486273443,0.008698015765153574,0,0.038053818972546886,0.5153574340853493,0.001359064963305246,0,2.718129926610492e-4,0,0,"c(-93.652744, 42.062925)"
1055,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12704,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302,Typical,PConc,Typical,No,GLQ,3,Unf,0,570,1582,GasA,Excellent,Y,SBrkr,1582,0,1582,1,0,2,0,3,1,7,Typ,0,Attchd,Fin,3,905,Typical,Paved,209,95,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,New,Partial,317500,5.501743729628,2928.88664530642,5607.68926815063,3264.68263172477,3660.60268371226,9153.69639728032,4088.15069614457,3086.04745178051,5797.14909721083,Northridge,0.13850415512465375,0.25761772853185594,0.23545706371191136,0.008310249307479225,0,0,0,0,0.3601108033240997,0,0,0,0,0,NA,"c(-93.654642, 42.062259)",0,0.08702064896755163,0.16002949852507375,0.19174041297935104,0.02654867256637168,7.374631268436578e-4,0,0.011799410029498525,0.5221238938053098,0,0,0,0,0,0,"c(-93.654642, 42.062259)",0,0.09352909189777053,0.13159325720500273,0.14002175095160413,0.021207177814029365,0.036160957041870584,0.010875475802066341,0,0.02066340402392605,0.5212071778140294,0.01821642196846112,0.0065252854812398045,0,0,0,"c(-93.654642, 42.062259)"
1056,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,436,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,310,1710,GasA,Excellent,Y,SBrkr,1710,0,1710,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,3,866,Typical,Paved,0,102,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,New,Partial,372402,5.57101200471164,3035.9109795596,5585.94697426362,3423.97346800909,3594.46805851638,9250.42831878344,4234.8979659887,3218.41022069308,5741.82726687116,Northridge,0.0997229916897507,0.2631578947368421,0.23545706371191136,0.0110803324099723,0,0,0.008310249307479225,0,0.38227146814404434,0,0,0,0,0,NA,"c(-93.6566551, 42.0624143)",0,0.08577712609970674,0.15029325513196481,0.1627565982404692,0.013929618768328446,0.024193548387096774,0.005131964809384164,0.020527859237536656,0.5373900293255132,0,0,0,0,0,0,"c(-93.6566551, 42.0624143)",0,0.08787632221318145,0.11526986710062381,0.11798209926769732,0.01898562516951451,0.05098996474098183,0.016815839435855708,0.0016273393002441008,0.02034174125305126,0.5193924599945755,0.04231082180634662,0.008407919717927854,0,0,0,"c(-93.6566551, 42.0624143)"
1057,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,13693,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554,Typical,PConc,Typical,Gd,GLQ,3,BLQ,495,195,2418,GasA,Excellent,Y,SBrkr,2464,0,2464,1,0,2,1,4,1,9,Typ,1,Attchd,Fin,3,650,Typical,Paved,358,78,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,417500,5.62065647981962,3094.40800471952,5567.55197796029,3514.29772564753,3551.6027000066,9300.88469885647,4316.90113339858,3291.85732340466,5704.04888400079,Northridge,0.08839779005524862,0.21823204419889503,0.20165745856353592,0.008287292817679558,0,0,0.011049723756906077,0,0.4723756906077348,0,0,0,0,0,NA,"c(-93.657832, 42.062432)",0,0.08100147275405008,0.1406480117820324,0.14212076583210603,0.009572901325478646,0.03755522827687776,0.011045655375552283,0.022827687776141383,0.553019145802651,0,0.0022091310751104565,0,0,0,0,"c(-93.657832, 42.062432)",0,0.08003255561584373,0.10933260987520348,0.10607704829083017,0.016820401519262073,0.06212696690179056,0.024145415084102007,0.0016277807921866521,0.024688008681497557,0.5149213239283776,0.051817688551275096,0.008410200759631037,0,0,0,"c(-93.657832, 42.062432)"
1058,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,104,14418,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,575,1950,GasA,Excellent,Y,SBrkr,1950,0,1950,1,0,2,0,2,1,7,Typ,1,Attchd,Fin,3,706,Typical,Paved,156,207,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,383000,5.58319877396862,2982.36319682783,5424.99547072115,3465.55236506476,3420.73176079362,9178.78564701068,4243.10817191068,3201.34907975551,5569.87349214084,Northridge,0.09418282548476455,0.2770083102493075,0.2880886426592798,0.0110803324099723,0,0,0.027700831024930747,0,0.30193905817174516,0,0,0,0,0,NA,"c(-93.657889, 42.061133)",0,0.09513274336283185,0.15486725663716813,0.17404129793510326,0.014011799410029498,0.03982300884955752,0.02064896755162242,0.011799410029498525,0.4778761061946903,0.008849557522123894,0.0029498525073746312,0,0,0,0,"c(-93.657889, 42.061133)",0,0.07256972650961278,0.1256431085838072,0.12049823991334958,0.017330083942594096,0.06498781478472786,0.025182778229082048,0.0016246953696181965,0.0157053885729759,0.48145139453019226,0.06661251015434606,0.008394259409694016,0,0,0,"c(-93.657889, 42.061133)"
1059,Two_Story_1946_and_Newer,Residential_Low_Density,108,13418,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,430,1850,GasA,Excellent,Y,SBrkr,1850,898,2748,1,0,2,1,4,1,9,Typ,1,BuiltIn,Fin,3,850,Typical,Paved,212,182,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Abnorml,390000,5.5910646070265,2871.08552110481,5343.3853509179,3378.44402691307,3363.82849651371,9066.60062371884,4143.65542340715,3095.70296748915,5506.62464111775,Northridge,0.12813370473537605,0.3064066852367688,0.3788300835654596,0.011142061281337047,0.002785515320334262,0,0.027855153203342618,0,0.14484679665738162,0,0,0,0,0,NA,"c(-93.657188, 42.06027)",0,0.09919177075679647,0.18589272593681117,0.20940484937545922,0.024246877296105803,0.0440852314474651,0.020573108008817047,0.010286554004408524,0.39015429831006615,0.014695077149155033,0.0014695077149155032,0,0,0,0,"c(-93.657188, 42.06027)",0,0.0781971219114852,0.13928862340483303,0.13630192777626934,0.0195492804778713,0.06326364376866685,0.02335052945967961,0.001629106706489275,0.014661960358403475,0.4436600597339126,0.0716806950855281,0.008417051316861254,0,0,0,"c(-93.657188, 42.06027)"
1060,Two_Story_1946_and_Newer,Residential_Low_Density,96,12539,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,Norm,OneFam,Two_Story,Average,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,538,1620,GasA,Excellent,Y,SBrkr,1632,1158,2790,1,0,2,1,4,1,10,Typ,1,BuiltIn,Fin,4,1150,Typical,Paved,30,200,0,0,192,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,460000,5.66275783168157,2865.05819695239,5367.51047759786,3354.11844850254,3394.76047392008,9065.29878565063,4125.35325707412,3081.9705110433,5536.05017769183,Northridge,0.13128491620111732,0.3240223463687151,0.39664804469273746,0.0111731843575419,0,0,0.027932960893854747,0,0.10893854748603352,0,0,0,0,0,NA,"c(-93.656801, 42.060427)",0,0.09970457902511078,0.1883308714918759,0.21344165435745938,0.028064992614475627,0.03692762186115214,0.0206794682422452,0.009601181683899557,0.39586410635155095,0.0066469719350073855,7.385524372230429e-4,0,0,0,0,"c(-93.656801, 42.060427)",0,0.08003255561584373,0.13971785132935433,0.13809007053716765,0.020075963103635377,0.061855670103092786,0.021432447097124253,0.0016277807921866521,0.014378730330982095,0.44763971785132933,0.06673901247965273,0.008410200759631037,0,0,0,"c(-93.656801, 42.060427)"
